polk:0.8333333,0.2916667,0.8157212,0.2916667,0.7981091,0.2916667,0.780497,0.2916667,0.7628849,0.2916667,0.7505863,0.2869759,0.7527708,0.2694997,0.7549554,0.2520236,0.7571399,0.2345475,0.7593244,0.2170714,0.7615089,0.1995953,0.7636934,0.1821191,0.765878,0.164643,0.7680625,0.1471669,0.770247,0.1296908,0.7579485,0.125,0.7403364,0.125,0.7227243,0.125,0.7051122,0.125,0.6875,0.125:0.8750003,1,0.6636551,1,0.4523092,1,0.240964,1,0.02961874,1,-0.1179636,0.9437104,-0.09174944,0.7339971,-0.06553531,0.5242838,-0.03932119,0.31457,-0.01310706,0.1048567,0.01310706,-0.1048567,0.03932119,-0.3145702,0.06553603,-0.5242838,0.09175015,-0.7339971,0.1179643,-0.9437104,-0.02961731,-1,-0.2409625,-1,-0.4523084,-1,-0.6636537,-1,-0.8749996,-1
nml:0.5625,0.04166667,0.5747929,0.04166667,0.5870857,0.04166667,0.5993786,0.04166667,0.6116715,0.04166667,0.6239644,0.04166667,0.6362572,0.04166667,0.6480938,0.04317368,0.6583221,0.04999254,0.6685504,0.0568114,0.6787787,0.06363026,0.689007,0.07044911,0.6992353,0.07726797,0.7094635,0.08408684,0.7196919,0.0909057,0.7299201,0.09772456,0.7401484,0.1045434,0.7503767,0.1113623,0.760605,0.1181811,0.7708333,0.125:-0.9999998,-0.4,-0.8819883,-0.4,-0.7639768,-0.4,-0.6459647,-0.4,-0.5279532,-0.4,-0.4099417,-0.4,-0.2919302,-0.4,-0.178299,-0.3855326,-0.08010751,-0.3200716,0.01808396,-0.2546105,0.116276,-0.1891495,0.2144675,-0.1236885,0.3126589,-0.0582274,0.4108504,0.007233669,0.5090424,0.07269474,0.6072339,0.1381558,0.7054254,0.2036169,0.8036168,0.269078,0.9018089,0.3345389,1,0.3999999
ewm:0.25,0.2916667,0.2171686,0.2916667,0.1843372,0.2916667,0.1801081,0.2846538,0.2092159,0.2694671,0.2383237,0.2542804,0.2674316,0.2390937,0.2965394,0.223907,0.3256472,0.2087203,0.354755,0.1935336,0.3838629,0.1783469,0.4129707,0.1631602,0.4420785,0.1479735,0.4711863,0.1327868,0.5002941,0.1176002,0.529402,0.1024135,0.5585098,0.08722678,0.5876176,0.07204008,0.6167254,0.0568534,0.6458333,0.0416667:-0.6998576,0.5367971,-0.840848,0.5367971,-0.9818385,0.5367971,-0.9999999,0.506681,-0.8749999,0.4414636,-0.7499999,0.3762462,-0.6249999,0.3110289,-0.5,0.2458115,-0.3749999,0.1805941,-0.2499999,0.1153767,-0.1249999,0.05015932,0,-0.01505803,0.1249999,-0.08027545,0.2500001,-0.1454929,0.375,-0.2107102,0.5,-0.2759276,0.6249999,-0.341145,0.7500001,-0.4063624,0.875,-0.4715798,0.9999999,-0.5367972
loris:0.7708333,0.125,0.7615288,0.1994359,0.7522243,0.2738718,0.6929181,0.2916667,0.6179029,0.2916667,0.5428877,0.2916667,0.4678726,0.2916667,0.3928574,0.2916667,0.3488245,0.2916667,0.4238397,0.2916667,0.4988548,0.2916667,0.5738701,0.2916667,0.6488853,0.2916667,0.6126096,0.2728642,0.541758,0.2482202,0.4709064,0.2235761,0.4000548,0.1989321,0.3292032,0.1742881,0.2583516,0.149644,0.1875,0.125:1,-0.2857143,0.9680989,-0.0305054,0.9361978,0.2247035,0.7328622,0.2857143,0.4756672,0.2857143,0.2184723,0.2857143,-0.03872262,0.2857143,-0.2959175,0.2857143,-0.4468875,0.2857143,-0.1896926,0.2857143,0.06750236,0.2857143,0.3246974,0.2857143,0.5818923,0.2857143,0.4575188,0.2212487,0.2145989,0.1367549,-0.02832076,0.05226103,-0.2712406,-0.03223279,-0.5141604,-0.1167266,-0.7570801,-0.2012205,-1,-0.2857143
cider:0.3125,0.04166667,0.360413,0.07548764,0.4083261,0.1093086,0.4562392,0.1431296,0.5041522,0.1769506,0.5520653,0.2107715,0.5999783,0.2445925,0.6478914,0.2784135,0.6337959,0.2778263,0.5797444,0.2550678,0.5256929,0.2323093,0.4716413,0.2095507,0.4175898,0.1867922,0.3635383,0.1640337,0.3094867,0.1412751,0.268761,0.1415784,0.2614867,0.1997729,0.2542124,0.2579674,0.2746859,0.2916667,0.3333333,0.2916667:-0.7038826,-0.6350351,-0.4604708,-0.463215,-0.2170591,-0.291395,0.02635281,-0.1195749,0.2697644,0.05224512,0.5131763,0.2240652,0.7565882,0.3958852,1,0.5677053,0.928391,0.5647225,0.6537941,0.4491026,0.3791972,0.3334829,0.1046002,0.2178632,-0.1699969,0.1022434,-0.4445938,-0.01337641,-0.7191908,-0.1289961,-0.9260888,-0.1274555,-0.9630445,0.1681891,-0.9999999,0.4638337,-0.8959886,0.6350352,-0.5980433,0.6350352
kapilas:0.6875,0.125,0.5588414,0.125,0.4301828,0.125,0.3015243,0.125,0.1728657,0.125,0.1626187,0.1383605,0.2880427,0.1670288,0.4134666,0.1956971,0.5388905,0.2243654,0.6643144,0.2530338,0.7897383,0.2817021,0.7493941,0.2916667,0.6910101,0.2527171,0.759199,0.1436149,0.6641263,0.125,0.5354677,0.125,0.4068091,0.125,0.2781506,0.125,0.149492,0.125,0.1874999,0.125:0.6806282,-0.2603165,0.2787248,-0.2603165,-0.1231785,-0.2603165,-0.5250818,-0.2603165,-0.9269852,-0.2603165,-0.9589946,-0.2185811,-0.5671957,-0.129027,-0.1753967,-0.03947298,0.2164022,0.05008108,0.6082011,0.1396351,1,0.2291891,0.873973,0.2603165,0.6915931,0.1386459,0.9046015,-0.2021674,0.6076134,-0.2603165,0.2057101,-0.2603165,-0.1961933,-0.2603165,-0.5980966,-0.2603165,-1,-0.2603165,-0.8812708,-0.2603165
cactacea:0.3125,0.04166667,0.2256483,0.07640735,0.1387966,0.111148,0.1563885,0.1041113,0.2432402,0.06937059,0.3197873,0.05915627,0.3557651,0.1455029,0.3917428,0.2318495,0.3913076,0.2781418,0.3087704,0.234122,0.2262332,0.1901022,0.143696,0.1460823,0.1494227,0.1068976,0.2362744,0.07215691,0.3097243,0.05276962,0.287037,0.1435188,0.2643496,0.2342681,0.2273625,0.2657953,0.1657646,0.1953976,0.1041667,0.125:0.4488916,-0.8223044,-0.1551342,-0.5806941,-0.75916,-0.3390838,-0.636814,-0.3880222,-0.03278817,-0.6296325,0.4995725,-0.7006698,0.7497863,-0.1001568,1,0.5003561,0.9969733,0.8223044,0.4229535,0.5161607,-0.1510661,0.2100168,-0.7250858,-0.09612698,-0.6852589,-0.3686442,-0.08123308,-0.6102545,0.4295872,-0.7450868,0.2718042,-0.1139552,0.1140213,0.5171766,-0.1432121,0.7364383,-0.571606,0.2468452,-1,-0.2427478
kek:0.6875,0.125,0.6414474,0.1425439,0.5953947,0.1600877,0.5493421,0.1776316,0.5032895,0.1951754,0.4572368,0.2127193,0.4111842,0.2302631,0.3651316,0.247807,0.319079,0.2653509,0.2730263,0.2828947,0.2730263,0.2828947,0.319079,0.2653509,0.3651316,0.247807,0.4111842,0.2302631,0.4572368,0.2127193,0.5032895,0.1951754,0.5493421,0.1776316,0.5953947,0.1600877,0.6414474,0.1425439,0.6875,0.125:0.9999999,-0.3809524,0.7777777,-0.2962963,0.5555555,-0.2116402,0.3333332,-0.1269841,0.111111,-0.04232803,-0.1111113,0.04232803,-0.3333334,0.1269841,-0.5555556,0.2116401,-0.7777779,0.2962963,-1,0.3809524,-1,0.3809524,-0.7777779,0.2962963,-0.5555556,0.2116402,-0.3333335,0.1269841,-0.1111113,0.04232803,0.111111,-0.04232803,0.3333332,-0.1269841,0.5555555,-0.2116403,0.7777777,-0.2962963,0.9999999,-0.3809524
philipp:0.8333333,0.2916667,0.7806068,0.2635459,0.7278804,0.2354251,0.6751539,0.2073043,0.6224273,0.1791835,0.5697008,0.1510627,0.5237133,0.1282914,0.5630634,0.1732629,0.6024134,0.2182344,0.6417634,0.2632058,0.6782942,0.2730625,0.7099652,0.222389,0.7416362,0.1717154,0.7683594,0.1289582,0.7366884,0.1796318,0.7050175,0.2303053,0.6733465,0.2809789,0.7138199,0.2916667,0.7735766,0.2916667,0.8333333,0.2916667:0.9999999,0.5276637,0.6594115,0.3460166,0.3188234,0.1643695,-0.02176507,-0.01727768,-0.3623535,-0.1989248,-0.702942,-0.3805719,-0.9999999,-0.5276638,-0.7458168,-0.2371692,-0.4916341,0.05332557,-0.2374514,0.3438201,-0.001479624,0.4074898,0.2031001,0.08016229,0.4076798,-0.2471652,0.5802991,-0.5233565,0.3757194,-0.196029,0.1711401,0.1312985,-0.03343958,0.4586259,0.2279996,0.5276637,0.6139998,0.5276637,0.9999999,0.5276637
peterli:0.8333333,0.2916667,0.7457169,0.2916667,0.6581005,0.2916667,0.570484,0.2916667,0.4828676,0.2916667,0.3952512,0.2916667,0.3076348,0.2916667,0.2799817,0.2916667,0.3675981,0.2916667,0.3781188,0.2916667,0.2905024,0.2916667,0.2971141,0.2916667,0.3813634,0.2733695,0.4632398,0.2421785,0.5451163,0.2109874,0.6269928,0.1797964,0.7088692,0.1486053,0.7595399,0.1430695,0.7131033,0.2173681,0.6666667,0.2916666:1,0.2685402,0.6833245,0.2685402,0.3666493,0.2685402,0.04997382,0.2685402,-0.2667016,0.2685402,-0.5833771,0.2685402,-0.9000523,0.2685402,-1,0.2685402,-0.6833245,0.2685402,-0.6452993,0.2685402,-0.9619746,0.2685402,-0.9380777,0.2685402,-0.6335723,0.2024082,-0.337643,0.08967324,-0.04171376,-0.02306176,0.2542154,-0.1357967,0.5501447,-0.2485317,0.7332856,-0.2685403,0.565448,-5.385784E-08,0.3976104,0.2685401
