a:0.25,2.25,0.25,2.25,0.25,2.25,0.25,2.25,0.25,2.25,0.25,2.25,0.25,2.25,0.25,2.25,0.25,2.25,0.25,2.25,0.25,2.25,0.25,2.25,0.25,2.25,0.25,2.25,0.25,2.25,0.25,2.25,0.25,2.25,0.25,2.25,0.25,2.25,0.25,2.25:0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i:0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25:0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
be:0.75,2.25,0.72368,2.19737,0.69737,2.14474,0.67105,2.09211,0.64474,2.03947,0.61842,1.98684,0.59211,1.93421,0.56579,1.88158,0.53947,1.82895,0.51316,1.77632,0.48684,1.72368,0.46053,1.67105,0.43421,1.61842,0.40789,1.56579,0.38158,1.51316,0.35526,1.46053,0.32895,1.40789,0.30263,1.35526,0.27632,1.30263,0.25,1.25:0.5,1.0,0.44737,0.89474,0.39474,0.78947,0.34211,0.68421,0.28947,0.57895,0.23684,0.47368,0.18421,0.36842,0.13158,0.26316,0.07895,0.15789,0.02632,0.05263,-0.02632,-0.05263,-0.07895,-0.15789,-0.13158,-0.26316,-0.18421,-0.36842,-0.23684,-0.47368,-0.28947,-0.57895,-0.34211,-0.68421,-0.39474,-0.78947,-0.44737,-0.89474,-0.5,-1.0
if:0.25,0.25,0.27632,0.30263,0.30263,0.35526,0.32895,0.40789,0.35526,0.46053,0.38158,0.51316,0.40789,0.56579,0.43421,0.61842,0.46053,0.67105,0.48684,0.72368,0.51316,0.77632,0.53947,0.82895,0.56579,0.88158,0.59211,0.93421,0.61842,0.98684,0.64474,1.03947,0.67105,1.09211,0.69737,1.14474,0.72368,1.19737,0.75,1.25:-0.5,-1.0,-0.44737,-0.89474,-0.39474,-0.78947,-0.34211,-0.68421,-0.28947,-0.57895,-0.23684,-0.47368,-0.18421,-0.36842,-0.13158,-0.26316,-0.07895,-0.15789,-0.02632,-0.05263,0.02632,0.05263,0.07895,0.15789,0.13158,0.26316,0.18421,0.36842,0.23684,0.47368,0.28947,0.57895,0.34211,0.68421,0.39474,0.78947,0.44737,0.89474,0.5,1.0
he:0.75,0.75,0.72368,0.77632,0.69737,0.80263,0.67105,0.82895,0.64474,0.85526,0.61842,0.88158,0.59211,0.90789,0.56579,0.93421,0.53947,0.96053,0.51316,0.98684,0.48684,1.01316,0.46053,1.03947,0.43421,1.06579,0.40789,1.09211,0.38158,1.11842,0.35526,1.14474,0.32895,1.17105,0.30263,1.19737,0.27632,1.22368,0.25,1.25:1.0,-1.0,0.89474,-0.89474,0.78947,-0.78947,0.68421,-0.68421,0.57895,-0.57895,0.47368,-0.47368,0.36842,-0.36842,0.26316,-0.26316,0.15789,-0.15789,0.05263,-0.05263,-0.05263,0.05263,-0.15789,0.15789,-0.26316,0.26316,-0.36842,0.36842,-0.47368,0.47368,-0.57895,0.57895,-0.68421,0.68421,-0.78947,0.78947,-0.89474,0.89474,-1.0,1.0
c:0.25,1.75,0.25,1.75,0.25,1.75,0.25,1.75,0.25,1.75,0.25,1.75,0.25,1.75,0.25,1.75,0.25,1.75,0.25,1.75,0.25,1.75,0.25,1.75,0.25,1.75,0.25,1.75,0.25,1.75,0.25,1.75,0.25,1.75,0.25,1.75,0.25,1.75,0.25,1.75:0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e:0.25,1.25,0.25,1.25,0.25,1.25,0.25,1.25,0.25,1.25,0.25,1.25,0.25,1.25,0.25,1.25,0.25,1.25,0.25,1.25,0.25,1.25,0.25,1.25,0.25,1.25,0.25,1.25,0.25,1.25,0.25,1.25,0.25,1.25,0.25,1.25,0.25,1.25,0.25,1.25:0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
had:0.75,0.75,0.71192,0.86425,0.67383,0.97851,0.63575,1.09276,0.59766,1.20701,0.55958,1.32127,0.52149,1.43552,0.48341,1.54978,0.44532,1.66403,0.40724,1.77828,0.36915,1.89254,0.33107,2.00679,0.29299,2.12104,0.2549,2.2353,0.3242,2.1758,0.40936,2.09064,0.49452,2.00548,0.57968,1.92032,0.66484,1.83516,0.75,1.75:0.33333,-1.0,0.28205,-0.84615,0.23077,-0.69231,0.17949,-0.53846,0.12821,-0.38462,0.07692,-0.23077,0.02564,-0.07692,-0.02564,0.07692,-0.07692,0.23077,-0.12821,0.38462,-0.17949,0.53846,-0.23077,0.69231,-0.28205,0.84615,-0.33333,1.0,-0.24002,0.91988,-0.12535,0.80521,-0.01068,0.69054,0.10399,0.57587,0.21866,0.4612,0.33333,0.34653
b:0.75,2.25,0.75,2.25,0.75,2.25,0.75,2.25,0.75,2.25,0.75,2.25,0.75,2.25,0.75,2.25,0.75,2.25,0.75,2.25,0.75,2.25,0.75,2.25,0.75,2.25,0.75,2.25,0.75,2.25,0.75,2.25,0.75,2.25,0.75,2.25,0.75,2.25,0.75,2.25:0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
add:0.25,2.25,0.27632,2.22368,0.30263,2.19737,0.32895,2.17105,0.35526,2.14474,0.38158,2.11842,0.40789,2.09211,0.43421,2.06579,0.46053,2.03947,0.48684,2.01316,0.51316,1.98684,0.53947,1.96053,0.56579,1.93421,0.59211,1.90789,0.61842,1.88158,0.64474,1.85526,0.67105,1.82895,0.69737,1.80263,0.72368,1.77632,0.75,1.75:-1.0,1.0,-0.89474,0.89474,-0.78947,0.78947,-0.68421,0.68421,-0.57895,0.57895,-0.47368,0.47368,-0.36842,0.36842,-0.26316,0.26316,-0.15789,0.15789,-0.05263,0.05263,0.05263,-0.05263,0.15789,-0.15789,0.26316,-0.26316,0.36842,-0.36842,0.47368,-0.47368,0.57895,-0.57895,0.68421,-0.68421,0.78947,-0.78947,0.89474,-0.89474,1.0,-1.0
