1:0.04167,0.375,0.04167,0.375,0.04167,0.375,0.04167,0.375,0.04167,0.375,0.04167,0.375,0.04167,0.375,0.04167,0.375,0.04167,0.375,0.04167,0.375,0.04167,0.375,0.04167,0.375,0.04167,0.375,0.04167,0.375,0.04167,0.375,0.04167,0.375,0.04167,0.375,0.04167,0.375,0.04167,0.375,0.04167,0.375:0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2:0.125,0.375,0.125,0.375,0.125,0.375,0.125,0.375,0.125,0.375,0.125,0.375,0.125,0.375,0.125,0.375,0.125,0.375,0.125,0.375,0.125,0.375,0.125,0.375,0.125,0.375,0.125,0.375,0.125,0.375,0.125,0.375,0.125,0.375,0.125,0.375,0.125,0.375,0.125,0.375:0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3:0.20833,0.375,0.20833,0.375,0.20833,0.375,0.20833,0.375,0.20833,0.375,0.20833,0.375,0.20833,0.375,0.20833,0.375,0.20833,0.375,0.20833,0.375,0.20833,0.375,0.20833,0.375,0.20833,0.375,0.20833,0.375,0.20833,0.375,0.20833,0.375,0.20833,0.375,0.20833,0.375,0.20833,0.375,0.20833,0.375:0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4:0.29167,0.375,0.29167,0.375,0.29167,0.375,0.29167,0.375,0.29167,0.375,0.29167,0.375,0.29167,0.375,0.29167,0.375,0.29167,0.375,0.29167,0.375,0.29167,0.375,0.29167,0.375,0.29167,0.375,0.29167,0.375,0.29167,0.375,0.29167,0.375,0.29167,0.375,0.29167,0.375,0.29167,0.375,0.29167,0.375:0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5:0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375:0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6:0.45833,0.375,0.45833,0.375,0.45833,0.375,0.45833,0.375,0.45833,0.375,0.45833,0.375,0.45833,0.375,0.45833,0.375,0.45833,0.375,0.45833,0.375,0.45833,0.375,0.45833,0.375,0.45833,0.375,0.45833,0.375,0.45833,0.375,0.45833,0.375,0.45833,0.375,0.45833,0.375,0.45833,0.375,0.45833,0.375:0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7:0.54167,0.375,0.54167,0.375,0.54167,0.375,0.54167,0.375,0.54167,0.375,0.54167,0.375,0.54167,0.375,0.54167,0.375,0.54167,0.375,0.54167,0.375,0.54167,0.375,0.54167,0.375,0.54167,0.375,0.54167,0.375,0.54167,0.375,0.54167,0.375,0.54167,0.375,0.54167,0.375,0.54167,0.375,0.54167,0.375:0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8:0.625,0.375,0.625,0.375,0.625,0.375,0.625,0.375,0.625,0.375,0.625,0.375,0.625,0.375,0.625,0.375,0.625,0.375,0.625,0.375,0.625,0.375,0.625,0.375,0.625,0.375,0.625,0.375,0.625,0.375,0.625,0.375,0.625,0.375,0.625,0.375,0.625,0.375,0.625,0.375:0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9:0.70833,0.375,0.70833,0.375,0.70833,0.375,0.70833,0.375,0.70833,0.375,0.70833,0.375,0.70833,0.375,0.70833,0.375,0.70833,0.375,0.70833,0.375,0.70833,0.375,0.70833,0.375,0.70833,0.375,0.70833,0.375,0.70833,0.375,0.70833,0.375,0.70833,0.375,0.70833,0.375,0.70833,0.375,0.70833,0.375:0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0:0.79167,0.375,0.79167,0.375,0.79167,0.375,0.79167,0.375,0.79167,0.375,0.79167,0.375,0.79167,0.375,0.79167,0.375,0.79167,0.375,0.79167,0.375,0.79167,0.375,0.79167,0.375,0.79167,0.375,0.79167,0.375,0.79167,0.375,0.79167,0.375,0.79167,0.375,0.79167,0.375,0.79167,0.375,0.79167,0.375:0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
